PII,country,points,price
113015,Argentina,81,14.0
113016,,81,15.0
113017,US,81,35.0
113018,Argentina,81,20.0
113019,Argentina,80,6.0
113020,Argentina,80,13.0
113021,Argentina,80,8.0
113022,US,80,33.0
113023,US,80,25.0
113024,Argentina,80,10.0
113025,Argentina,80,10.0
113026,Argentina,80,13.0
113027,France,99,450.0
113028,France,98,450.0
113029,Spain,97,150.0
113030,France,97,96.0
113031,France,96,160.0
113032,France,96,202.0
113033,France,96,98.0
113034,Spain,96,57.0
113035,France,96,450.0
113036,Spain,96,150.0
113037,France,95,145.0
113038,France,95,140.0
113039,Spain,95,105.0
113040,Chile,85,11.0
113041,US,85,22.0
113042,US,85,18.0
113043,US,85,11.0
113044,New Zealand,85,
113045,US,85,10.0
113046,US,85,9.0
113047,Chile,85,10.0
113048,US,85,20.0
113049,US,85,35.0
113050,South Africa,85,14.0
113051,France,85,29.0
113052,US,85,10.0
113053,New Zealand,85,18.0
113054,New Zealand,85,33.0
113055,New Zealand,85,
113056,Chile,85,8.0
113057,Chile,85,10.0
113058,Chile,85,8.0
113059,US,85,20.0
113060,France,85,
113061,New Zealand,85,
113062,US,85,18.0
113063,US,85,13.0
113064,Germany,85,20.0
113065,US,85,16.0
113066,New Zealand,85,21.0
113067,Germany,85,20.0
113068,US,85,38.0
113069,South Africa,85,9.0
113070,France,89,18.0
113071,US,89,50.0
113072,Spain,89,29.0
113073,US,89,16.0
113074,South Africa,89,40.0
113075,Spain,89,77.0
113076,France,89,
113077,France,89,27.0
113078,US,89,15.0
113079,US,89,15.0
113080,US,89,16.0
113081,Portugal,89,14.0
113082,Portugal,89,
113083,France,89,42.0
113084,Greece,89,90.0
113085,Spain,89,40.0
113086,Spain,89,15.0
113087,US,89,35.0
113088,Greece,89,25.0
113089,Greece,89,15.0
113090,Italy,89,65.0
113091,Spain,89,16.0
113092,Italy,89,23.0
113093,France,89,22.0
113094,Greece,89,25.0
113095,Argentina,89,25.0
113096,Argentina,89,50.0
113097,Italy,89,24.0
113098,France,89,17.0
113099,US,89,50.0
113100,Italy,84,11.0
113101,Italy,84,20.0
113102,Greece,84,17.0
113103,US,84,14.0
113104,Italy,84,9.0
113105,US,84,13.0
113106,US,84,12.0
113107,Italy,84,10.0
113108,US,84,50.0
113109,US,84,17.0
113110,Italy,84,11.0
113111,US,84,6.0
113112,Chile,84,12.0
113113,Chile,84,20.0
113114,Italy,84,9.0
113115,US,84,25.0
113116,Italy,84,18.0
113117,Greece,84,22.0
113118,US,84,10.0
113119,US,84,11.0
113120,US,84,19.0
113121,US,84,24.0
113122,Greece,84,8.0
113123,US,84,28.0
113124,US,84,11.0
113125,US,84,16.0
113126,US,84,24.0
113127,Chile,84,9.0
113128,Australia,84,30.0
113129,Italy,84,12.0
113130,US,87,25.0
113131,US,87,42.0
113132,Italy,87,18.0
113133,Israel,87,26.0
113134,Italy,87,19.0
113135,Italy,87,19.0
113136,US,87,40.0
113137,US,87,26.0
113138,US,87,26.0
113139,Australia,87,17.0
113140,Italy,87,25.0
113141,Argentina,87,16.0
113142,Portugal,87,38.0
113143,Italy,87,17.0
113144,Spain,87,17.0
113145,Italy,87,18.0
113146,Italy,87,15.0
113147,France,87,20.0
113148,US,87,25.0
113149,US,87,33.0
113150,Spain,87,18.0
113151,US,87,12.0
113152,US,87,18.0
113153,Argentina,87,10.0
113154,Argentina,87,10.0
113155,Argentina,87,35.0
113156,Italy,87,
113157,US,87,30.0
113158,Portugal,87,6.0
113159,Italy,87,20.0
113160,France,81,14.0
113161,US,81,17.0
113162,Argentina,81,10.0
113163,Italy,81,
113164,Spain,81,30.0
113165,Spain,81,22.0
113166,US,81,17.0
113167,US,81,30.0
113168,Argentina,81,12.0
113169,Argentina,81,10.0
113170,Spain,81,13.0
113171,US,81,17.0
113172,Argentina,81,12.0
113173,Argentina,80,10.0
113174,Argentina,80,13.0
113175,Argentina,80,7.0
113176,US,80,12.0
113177,US,80,15.0
113178,US,80,15.0
113179,Spain,80,17.0
113180,Argentina,80,17.0
113181,France,94,42.0
113182,Australia,91,17.0
113183,US,96,75.0
113184,US,95,55.0
113185,Italy,95,100.0
113186,US,95,65.0
113187,Portugal,95,46.0
113188,US,95,70.0
113189,US,94,65.0
113190,Italy,90,
113191,US,90,26.0
113192,US,90,32.0
113193,South Africa,90,28.0
113194,Australia,90,85.0
113195,Italy,90,39.0
113196,New Zealand,90,24.0
113197,Italy,90,49.0
113198,US,90,29.0
113199,US,90,28.0
113200,US,90,65.0
113201,US,90,32.0
113202,US,90,54.0
113203,US,90,40.0
113204,Italy,90,60.0
113205,US,90,25.0
113206,Australia,90,20.0
113207,US,90,40.0
113208,US,90,18.0
113209,US,90,32.0
113210,US,90,26.0
113211,Australia,90,22.0
113212,Italy,90,30.0
113213,Chile,90,75.0
113214,Italy,90,25.0
113215,US,90,28.0
113216,US,90,40.0
113217,Italy,90,
113218,US,90,45.0
113219,US,90,20.0
113220,US,85,55.0
113221,US,85,9.0
113222,US,85,50.0
113223,US,85,27.0
113224,US,85,60.0
113225,US,85,40.0
113226,France,85,8.0
113227,US,85,18.0
113228,US,85,10.0
113229,Spain,85,11.0
113230,Spain,85,15.0
113231,Spain,85,10.0
113232,US,85,16.0
113233,Greece,85,14.0
113234,US,85,32.0
113235,US,85,11.0
113236,Spain,85,10.0
113237,US,85,15.0
113238,Italy,85,16.0
113239,Italy,85,17.0
113240,Spain,85,12.0
113241,US,85,24.0
113242,US,85,12.0
113243,Moldova,85,22.0
113244,US,85,14.0
113245,US,85,40.0
113246,US,85,16.0
113247,Spain,85,12.0
113248,US,85,20.0
113249,US,85,14.0
113250,New Zealand,90,15.0
113251,New Zealand,90,19.0
113252,Italy,90,48.0
113253,New Zealand,90,16.0
113254,US,90,30.0
113255,Italy,90,41.0
113256,Italy,90,57.0
113257,Italy,90,53.0
113258,France,90,27.0
113259,Chile,90,28.0
113260,US,90,65.0
113261,US,90,46.0
113262,Italy,90,65.0
113263,Italy,90,34.0
113264,New Zealand,90,24.0
113265,New Zealand,90,15.0
113266,US,90,22.0
113267,New Zealand,90,18.0
113268,US,90,16.0
113269,Italy,90,69.0
113270,France,90,48.0
113271,Italy,90,68.0
113272,France,90,22.0
113273,Argentina,90,23.0
113274,Italy,90,90.0
113275,Italy,90,20.0
113276,New Zealand,90,18.0
113277,France,90,23.0
113278,US,90,26.0
113279,Italy,90,65.0
113280,US,95,70.0
113281,France,95,250.0
113282,France,95,260.0
113283,Spain,95,95.0
113284,Spain,95,105.0
113285,Spain,95,145.0
113286,Spain,95,75.0
113287,France,94,128.0
113288,France,94,225.0
113289,US,94,40.0
113290,France,94,145.0
113291,Portugal,94,19.0
113292,Spain,94,194.0
113293,France,94,82.0
113294,France,94,98.0
113295,France,94,165.0
113296,US,94,95.0
113297,Portugal,94,150.0
113298,France,94,61.0
113299,US,94,25.0
113300,Spain,94,153.0
113301,US,94,42.0
113302,Spain,94,212.0
113303,France,94,450.0
113304,US,93,55.0
113305,Spain,93,57.0
113306,US,93,51.0
113307,Spain,93,145.0
113308,US,93,100.0
113309,France,93,52.0
113310,Chile,85,9.0
113311,South Africa,85,15.0
113312,New Zealand,85,14.0
113313,New Zealand,85,12.0
113314,France,85,24.0
113315,Chile,85,45.0
113316,Chile,85,35.0
113317,Chile,85,17.0
113318,US,85,22.0
113319,Germany,85,23.0
113320,US,85,38.0
113321,US,85,17.0
113322,US,85,10.0
113323,US,85,10.0
113324,Chile,85,14.0
113325,US,85,24.0
113326,Chile,85,9.0
113327,New Zealand,85,22.0
113328,US,85,8.0
113329,New Zealand,85,
113330,US,85,10.0
113331,South Africa,84,14.0
113332,New Zealand,84,
113333,US,84,21.0
113334,South Africa,84,14.0
113335,New Zealand,84,20.0
113336,US,84,14.0
113337,US,84,15.0
113338,New Zealand,84,20.0
113339,US,84,15.0
113340,US,88,20.0
113341,US,88,15.0
113342,US,88,16.0
113343,Australia,88,25.0
113344,Australia,88,15.0
113345,Australia,88,21.0
113346,US,88,14.0
113347,US,87,19.0
113348,Australia,87,16.0
113349,Australia,87,17.0
113350,Argentina,87,8.0
113351,Argentina,87,27.0
113352,Australia,87,16.0
113353,Chile,87,14.0
113354,US,87,100.0
113355,US,87,15.0
113356,Australia,87,
113357,US,87,16.0
113358,Australia,87,15.0
113359,US,87,40.0
113360,US,87,40.0
113361,Australia,87,20.0
113362,Australia,87,18.0
113363,US,87,48.0
113364,US,87,29.0
113365,US,87,29.0
113366,US,87,14.0
113367,Chile,87,13.0
113368,Australia,87,25.0
113369,Chile,87,14.0
113370,Italy,89,30.0
113371,Portugal,89,17.0
113372,Greece,89,24.0
113373,US,89,50.0
113374,France,88,
113375,Spain,88,22.0
113376,US,88,18.0
113377,South Africa,88,16.0
113378,France,88,20.0
113379,Italy,88,32.0
113380,US,88,36.0
113381,France,88,19.0
113382,US,88,25.0
113383,Spain,88,31.0
113384,Spain,88,32.0
113385,Spain,88,44.0
113386,France,88,23.0
113387,US,88,19.0
113388,South Africa,88,30.0
113389,France,88,
113390,Spain,88,57.0
113391,Spain,88,15.0
113392,US,88,12.0
113393,France,88,
113394,Australia,88,16.0
113395,Portugal,88,15.0
113396,South Africa,88,15.0
113397,US,88,10.0
113398,Argentina,88,15.0
113399,France,88,
113400,Portugal,87,12.0
113401,Australia,87,18.0
113402,Argentina,87,25.0
113403,Italy,87,12.0
113404,Italy,87,24.0
113405,US,87,26.0
113406,Argentina,87,12.0
113407,Italy,87,17.0
113408,Argentina,87,10.0
113409,Argentina,87,
113410,US,87,30.0
113411,Spain,87,16.0
113412,US,87,12.0
113413,Spain,87,10.0
113414,Hungary,87,20.0
113415,US,87,45.0
113416,Spain,87,16.0
113417,US,87,49.0
113418,US,87,24.0
113419,Argentina,87,18.0
113420,Italy,87,14.0
113421,US,87,37.0
113422,Argentina,87,11.0
113423,Italy,87,17.0
113424,US,87,45.0
113425,US,87,45.0
113426,Italy,87,21.0
113427,US,87,33.0
113428,Australia,87,15.0
113429,Italy,87,17.0
113430,Australia,84,10.0
113431,US,84,18.0
113432,US,84,38.0
113433,Italy,84,10.0
113434,Australia,84,14.0
113435,US,84,13.0
113436,US,84,15.0
113437,US,84,22.0
113438,Italy,84,10.0
113439,Chile,84,11.0
113440,Greece,84,13.0
113441,Australia,84,20.0
113442,Chile,84,15.0
113443,US,84,26.0
113444,US,83,36.0
113445,Chile,83,11.0
113446,US,83,30.0
113447,Australia,83,15.0
113448,US,83,10.0
113449,Italy,83,15.0
113450,Italy,83,9.0
113451,US,83,12.0
113452,Italy,83,8.0
113453,Italy,83,9.0
113454,US,83,19.0
113455,US,83,18.0
113456,US,83,17.0
113457,Greece,83,10.0
113458,Greece,83,15.0
113459,Italy,83,13.0
113460,US,90,18.0
113461,Italy,90,45.0
113462,Chile,90,36.0
113463,Italy,90,
113464,South Africa,90,16.0
113465,France,90,23.0
113466,Chile,90,13.0
113467,South Africa,90,33.0
113468,US,90,36.0
113469,Italy,90,78.0
113470,US,90,16.0
113471,Italy,90,45.0
113472,Chile,90,18.0
113473,Australia,90,55.0
113474,South Africa,90,12.0
113475,US,90,15.0
113476,US,90,42.0
113477,South Africa,90,21.0
113478,Chile,90,30.0
113479,US,90,40.0
113480,Chile,90,28.0
113481,US,90,30.0
113482,US,90,16.0
113483,Portugal,90,54.0
113484,Australia,90,30.0
113485,Italy,90,43.0
113486,France,90,65.0
113487,Chile,90,25.0
113488,Portugal,89,57.0
113489,Italy,89,37.0
113490,US,85,55.0
113491,US,85,22.0
113492,Italy,85,13.0
113493,US,85,18.0
113494,Spain,85,15.0
113495,US,85,14.0
113496,US,85,14.0
113497,Italy,85,13.0
113498,US,85,18.0
113499,US,85,35.0
113500,Spain,85,10.0
113501,US,85,9.0
113502,US,85,28.0
113503,US,85,12.0
113504,Spain,85,45.0
113505,New Zealand,85,20.0
113506,Spain,85,13.0
113507,US,85,20.0
113508,US,85,16.0
113509,Greece,85,25.0
113510,Spain,85,10.0
113511,Greece,85,18.0
113512,Spain,85,9.0
113513,Spain,85,25.0
113514,New Zealand,85,25.0
113515,US,85,28.0
113516,Spain,85,9.0
113517,US,85,15.0
113518,Greece,85,11.0
113519,US,85,5.0
113520,France,85,8.0
113521,US,85,9.0
113522,US,84,16.0
113523,US,84,13.0
113524,US,84,12.0
113525,US,84,9.0
113526,US,84,8.0
113527,US,84,10.0
113528,New Zealand,84,15.0
113529,US,84,16.0
113530,France,84,9.0
113531,US,84,15.0
113532,South Africa,84,9.0
113533,France,84,16.0
113534,South Africa,84,12.0
113535,New Zealand,84,24.0
113536,US,84,30.0
113537,South Africa,84,17.0
113538,US,84,9.0
113539,US,84,10.0
113540,US,84,20.0
113541,France,84,20.0
113542,France,84,9.0
113543,US,84,
113544,France,84,7.0
113545,France,84,16.0
113546,South Africa,84,13.0
113547,France,84,8.0
113548,France,84,8.0
113549,US,84,35.0
113550,US,90,21.0
113551,US,90,52.0
113552,Italy,90,65.0
113553,US,90,36.0
113554,Canada,90,25.0
113555,New Zealand,90,25.0
113556,US,90,40.0
113557,US,90,75.0
113558,Italy,89,39.0
113559,US,89,36.0
113560,Italy,89,22.0
113561,Argentina,89,21.0
113562,New Zealand,89,29.0
113563,France,89,20.0
113564,Chile,89,20.0
113565,Australia,89,20.0
113566,US,89,23.0
113567,Argentina,89,12.0
113568,New Zealand,89,20.0
113569,US,89,20.0
113570,Argentina,89,20.0
113571,Italy,89,55.0
113572,France,89,22.0
113573,US,89,38.0
113574,New Zealand,89,32.0
113575,Australia,89,20.0
113576,US,89,42.0
113577,Australia,89,25.0
113578,New Zealand,89,13.0
113579,Argentina,89,10.0
113580,Spain,93,35.0
113581,US,93,50.0
113582,France,93,61.0
113583,US,93,30.0
113584,US,93,52.0
113585,France,93,199.0
113586,France,93,215.0
113587,Portugal,93,70.0
113588,Portugal,93,56.0
113589,US,93,39.0
113590,Spain,93,37.0
113591,US,93,42.0
113592,Chile,92,50.0
113593,France,92,90.0
113594,US,92,25.0
113595,US,92,25.0
113596,Spain,92,273.0
113597,US,92,24.0
113598,Spain,92,82.0
113599,Spain,92,48.0
113600,Portugal,92,29.0
113601,Portugal,92,50.0
113602,US,92,36.0
113603,France,92,50.0
113604,Spain,92,74.0
113605,US,92,50.0
113606,France,92,180.0
113607,US,92,18.0
113608,Spain,92,37.0
113609,Spain,92,54.0
113610,US,84,14.0
113611,New Zealand,84,13.0
113612,US,84,10.0
113613,US,84,29.0
113614,US,84,35.0
113615,US,84,14.0
113616,US,84,16.0
113617,Chile,84,10.0
113618,New Zealand,84,12.0
113619,US,84,25.0
113620,Chile,84,10.0
113621,Germany,84,21.0
113622,US,84,9.0
113623,US,84,15.0
113624,South Africa,84,12.0
113625,Chile,84,11.0
113626,South Africa,84,10.0
113627,New Zealand,84,
113628,New Zealand,84,
113629,Germany,84,19.0
113630,US,84,26.0
113631,US,84,12.0
113632,New Zealand,84,16.0
113633,US,84,14.0
113634,US,84,18.0
113635,US,84,15.0
113636,US,84,5.0
113637,France,84,14.0
113638,US,84,12.0
113639,New Zealand,84,13.0
113640,France,88,26.0
113641,Spain,88,25.0
113642,Portugal,88,60.0
113643,Spain,88,15.0
113644,Spain,88,19.0
113645,US,88,28.0
113646,Argentina,88,25.0
113647,US,88,15.0
113648,Italy,88,
113649,US,88,22.0
113650,US,88,13.0
113651,Spain,88,50.0
113652,Australia,88,16.0
113653,Italy,88,
113654,US,88,11.0
113655,US,88,12.0
113656,Spain,88,70.0
113657,US,88,25.0
113658,Italy,88,19.0
113659,Greece,88,17.0
113660,US,88,13.0
113661,US,88,15.0
113662,Spain,88,45.0
113663,Italy,88,23.0
113664,Italy,88,
113665,Italy,88,
113666,Italy,88,55.0
113667,Argentina,88,25.0
113668,US,88,18.0
113669,Portugal,88,
113670,Chile,83,8.0
113671,US,83,24.0
113672,US,83,10.0
113673,US,83,20.0
113674,Italy,83,9.0
113675,US,83,14.0
113676,Italy,83,18.0
113677,Italy,83,20.0
113678,US,83,32.0
113679,US,83,14.0
113680,Chile,83,7.0
113681,Greece,83,10.0
113682,Italy,83,10.0
113683,US,83,12.0
113684,Italy,83,10.0
113685,Italy,83,11.0
113686,Chile,83,13.0
113687,US,82,16.0
113688,US,82,16.0
113689,Italy,82,8.0
113690,Italy,82,24.0
113691,US,82,52.0
113692,Australia,82,12.0
113693,US,82,35.0
113694,US,82,20.0
113695,US,82,12.0
113696,US,82,22.0
113697,Greece,82,14.0
113698,US,82,18.0
113699,Italy,82,16.0
113700,Argentina,87,58.0
113701,Argentina,87,21.0
113702,Italy,87,20.0
113703,US,87,15.0
113704,France,87,36.0
113705,Italy,87,24.0
113706,US,87,26.0
113707,Italy,87,19.0
113708,Italy,87,20.0
113709,US,87,20.0
113710,US,87,31.0
113711,US,87,30.0
113712,Italy,87,21.0
113713,US,87,15.0
113714,Greece,87,17.0
113715,US,87,34.0
113716,Spain,87,40.0
113717,US,87,55.0
113718,Argentina,87,12.0
113719,Italy,87,23.0
113720,Italy,87,25.0
113721,Hungary,87,17.0
113722,US,87,
113723,US,87,26.0
113724,US,87,11.0
113725,Italy,87,17.0
113726,Italy,87,20.0
113727,Portugal,87,17.0
113728,Argentina,87,10.0
113729,France,87,35.0
113730,New Zealand,89,40.0
113731,US,89,25.0
113732,South Africa,89,12.0
113733,South Africa,89,17.0
113734,New Zealand,89,16.0
113735,US,89,40.0
113736,France,89,
113737,Australia,89,47.0
113738,US,89,33.0
113739,US,89,24.0
113740,Italy,89,120.0
113741,US,89,25.0
113742,Australia,89,72.0
113743,Australia,89,22.0
113744,France,89,40.0
113745,New Zealand,89,30.0
113746,Chile,89,25.0
113747,New Zealand,89,14.0
113748,US,89,29.0
113749,Australia,89,20.0
113750,US,89,33.0
113751,US,89,26.0
113752,Australia,89,
113753,South Africa,89,17.0
113754,Chile,89,30.0
113755,US,89,25.0
113756,Australia,89,19.0
113757,US,89,45.0
113758,Australia,89,20.0
113759,France,89,
113760,New Zealand,85,13.0
113761,US,85,28.0
113762,US,85,16.0
113763,US,85,36.0
113764,Spain,85,12.0
113765,Spain,85,14.0
113766,US,85,16.0
113767,US,85,36.0
113768,US,85,14.0
113769,Spain,85,16.0
113770,Italy,85,21.0
113771,Italy,85,15.0
113772,Spain,84,6.0
113773,US,84,13.0
113774,Moldova,84,8.0
113775,US,84,20.0
113776,US,84,5.0
113777,US,84,10.0
113778,US,84,10.0
113779,US,84,16.0
113780,Greece,84,20.0
113781,US,84,34.0
113782,Spain,84,10.0
113783,US,84,13.0
113784,US,84,13.0
113785,New Zealand,84,18.0
113786,Spain,84,11.0
113787,US,84,21.0
113788,US,84,20.0
113789,Spain,84,6.0
113790,US,89,28.0
113791,Italy,89,48.0
113792,New Zealand,89,50.0
113793,New Zealand,89,20.0
113794,Argentina,89,13.0
113795,New Zealand,89,20.0
113796,US,89,40.0
113797,France,89,26.0
113798,France,89,25.0
113799,New Zealand,89,17.0
113800,New Zealand,89,16.0
113801,Italy,89,36.0
113802,Argentina,89,70.0
113803,Italy,89,60.0
113804,US,89,30.0
113805,US,89,31.0
113806,Italy,89,57.0
113807,New Zealand,89,26.0
113808,France,89,30.0
113809,New Zealand,89,14.0
113810,Argentina,89,42.0
113811,Italy,89,26.0
113812,Slovenia,89,24.0
113813,France,89,26.0
113814,US,89,40.0
113815,New Zealand,89,23.0
113816,Italy,88,49.0
113817,France,88,48.0
113818,Argentina,88,19.0
113819,France,88,25.0
113820,US,92,38.0
113821,Chile,92,93.0
113822,France,92,
113823,France,92,27.0
113824,France,92,175.0
113825,France,92,140.0
113826,Portugal,92,29.0
113827,US,92,46.0
113828,US,92,80.0
113829,France,92,
113830,US,92,45.0
113831,France,92,20.0
113832,France,92,36.0
113833,France,92,129.0
113834,US,92,35.0
113835,US,92,50.0
113836,US,92,22.0
113837,US,92,59.0
113838,Chile,92,70.0
113839,US,92,40.0
113840,France,92,80.0
113841,Germany,92,33.0
113842,US,92,75.0
113843,Portugal,92,125.0
113844,France,92,78.0
113845,France,91,30.0
113846,Spain,91,42.0
113847,Chile,91,23.0
113848,France,91,80.0
113849,US,91,32.0
113850,US,84,9.0
113851,US,84,26.0
113852,France,84,22.0
113853,US,84,10.0
113854,France,84,12.0
113855,US,84,13.0
113856,South Africa,84,17.0
113857,US,84,12.0
113858,US,84,9.0
113859,US,84,9.0
113860,US,84,18.0
113861,France,84,8.0
113862,US,84,18.0
113863,New Zealand,84,14.0
113864,US,84,15.0
113865,South Africa,84,10.0
113866,New Zealand,84,25.0
113867,Australia,84,15.0
113868,New Zealand,84,19.0
113869,US,84,16.0
113870,US,84,25.0
113871,France,84,10.0
113872,US,84,15.0
113873,South Africa,84,9.0
113874,South Africa,84,13.0
113875,US,84,22.0
113876,South Africa,84,25.0
113877,US,84,25.0
113878,South Africa,84,15.0
113879,South Africa,84,10.0
113880,Germany,84,14.0
113881,US,84,32.0
113882,Chile,84,11.0
113883,US,84,16.0
113884,US,84,8.0
113885,South Africa,84,9.0
113886,US,84,52.0
113887,US,84,13.0
113888,Chile,84,20.0
113889,France,84,26.0
113890,France,84,
113891,Chile,84,7.0
113892,Chile,84,9.0
113893,South Africa,84,8.0
113894,Chile,84,10.0
113895,Chile,84,13.0
113896,New Zealand,84,
113897,US,84,14.0
113898,Chile,83,10.0
113899,US,83,22.0
113900,South Africa,83,12.0
113901,US,83,15.0
113902,Chile,83,7.0
113903,South Africa,83,9.0
113904,US,83,36.0
113905,US,83,9.0
113906,US,83,14.0
113907,South Africa,83,10.0
113908,US,83,8.0
113909,Chile,83,12.0
113910,France,89,20.0
113911,France,89,54.0
113912,US,89,80.0
113913,France,89,26.0
113914,US,89,40.0
113915,US,89,28.0
113916,France,89,25.0
113917,US,89,29.0
113918,US,89,15.0
113919,Australia,89,23.0
113920,US,89,25.0
113921,France,89,15.0
113922,US,89,65.0
113923,US,89,40.0
113924,France,88,15.0
113925,France,88,10.0
113926,US,88,22.0
113927,US,88,32.0
113928,France,88,28.0
113929,US,88,40.0
113930,Australia,88,9.0
113931,US,88,65.0
113932,US,88,28.0
113933,Australia,88,22.0
113934,US,88,18.0
113935,France,88,30.0
113936,US,88,18.0
113937,US,88,9.0
113938,US,88,18.0
113939,US,88,30.0
113940,Spain,88,25.0
113941,France,88,29.0
113942,US,88,9.0
113943,US,88,13.0
113944,South Africa,88,25.0
113945,Argentina,88,16.0
113946,France,88,16.0
113947,Cyprus,88,18.0
113948,France,88,16.0
113949,Spain,88,25.0
113950,South Africa,88,10.0
113951,US,88,26.0
113952,Portugal,88,
113953,Australia,88,22.0
113954,Australia,88,13.0
113955,US,88,16.0
113956,US,88,12.0
113957,US,88,20.0
113958,Italy,88,
113959,Spain,88,18.0
113960,Argentina,88,21.0
113961,US,88,20.0
113962,US,88,10.0
113963,Spain,88,14.0
113964,Portugal,88,13.0
113965,US,88,20.0
113966,France,88,22.0
113967,US,88,17.0
113968,Italy,88,22.0
113969,Portugal,88,22.0
113970,US,87,14.0
113971,Italy,87,24.0
113972,US,87,
113973,Italy,87,18.0
113974,Italy,87,20.0
113975,Portugal,87,11.0
113976,US,87,37.0
113977,Argentina,87,12.0
113978,France,87,64.0
113979,Argentina,87,12.0
113980,France,87,20.0
113981,Italy,87,16.0
113982,Portugal,87,
113983,France,87,16.0
113984,France,87,14.0
113985,Argentina,87,15.0
113986,Australia,87,19.0
113987,Italy,87,18.0
113988,Italy,87,19.0
113989,Argentina,87,20.0
113990,US,87,28.0
113991,US,87,18.0
113992,US,87,25.0
113993,Italy,87,14.0
113994,Argentina,87,11.0
113995,Italy,87,19.0
113996,US,87,35.0
113997,Italy,87,19.0
113998,Italy,87,15.0
113999,Argentina,87,14.0
114000,US,82,16.0
114001,US,82,12.0
114002,US,82,13.0
114003,Greece,82,18.0
114004,US,82,26.0
114005,Greece,82,10.0
114006,US,82,12.0
114007,Greece,82,12.0
114008,Chile,82,14.0
114009,Greece,82,29.0
114010,US,82,16.0
114011,Greece,82,25.0
114012,US,82,30.0
114013,Chile,82,13.0
114014,Italy,82,10.0
114015,Australia,82,10.0
114016,US,82,17.0
114017,Italy,82,10.0
114018,US,82,18.0
114019,US,82,20.0
114020,Greece,81,17.0
114021,Chile,81,9.0
114022,Chile,81,7.0
114023,Greece,81,9.0
114024,Australia,81,8.0
114025,US,81,12.0
114026,Italy,81,7.0
114027,Chile,81,15.0
114028,US,80,10.0
114029,Greece,80,8.0
114030,US,89,30.0
114031,US,89,28.0
114032,Italy,89,20.0
114033,France,89,25.0
114034,France,89,20.0
114035,US,89,26.0
114036,Chile,89,15.0
114037,South Africa,89,20.0
114038,Chile,89,70.0
114039,South Africa,89,12.0
114040,Chile,89,12.0
114041,Italy,89,29.0
114042,Portugal,89,
114043,Portugal,89,
114044,New Zealand,89,19.0
114045,Chile,89,18.0
114046,Chile,89,15.0
114047,Chile,89,18.0
114048,Australia,89,22.0
114049,France,89,95.0
114050,Australia,89,30.0
114051,US,89,16.0
114052,US,89,35.0
114053,South Africa,89,36.0
114054,US,89,32.0
114055,Chile,89,27.0
114056,Chile,89,21.0
114057,Australia,89,24.0
114058,France,89,13.0
114059,US,89,30.0
114060,US,84,16.0
114061,France,84,15.0
114062,US,84,15.0
114063,Spain,84,10.0
114064,Spain,84,40.0
114065,US,84,14.0
114066,Italy,84,13.0
114067,New Zealand,84,20.0
114068,US,84,10.0
114069,US,84,15.0
114070,US,84,24.0
114071,Spain,84,18.0
114072,Moldova,84,22.0
114073,US,84,16.0
114074,US,84,25.0
114075,Spain,84,7.0
114076,Spain,84,7.0
114077,US,84,40.0
114078,US,84,15.0
114079,US,84,5.0
114080,New Zealand,84,15.0
114081,US,84,45.0
114082,Romania,84,10.0
114083,France,84,9.0
114084,US,84,18.0
114085,US,84,11.0
114086,Italy,84,10.0
114087,US,84,10.0
114088,US,84,18.0
114089,Moldova,84,16.0
114090,New Zealand,88,40.0
114091,Chile,88,70.0
114092,New Zealand,88,55.0
114093,Italy,88,60.0
114094,New Zealand,88,14.0
114095,US,88,20.0
114096,South Africa,88,20.0
114097,Italy,88,60.0
114098,New Zealand,88,16.0
114099,US,88,20.0
114100,Italy,88,48.0
114101,Chile,88,10.0
114102,US,88,20.0
114103,US,88,32.0
114104,Chile,88,8.0
114105,Greece,88,30.0
114106,US,88,32.0
114107,South Africa,88,10.0
114108,New Zealand,88,15.0
114109,Italy,88,10.0
114110,US,88,25.0
114111,Italy,88,50.0
114112,New Zealand,88,16.0
114113,New Zealand,88,16.0
114114,New Zealand,88,49.0
114115,Italy,88,27.0
114116,New Zealand,88,17.0
114117,France,88,21.0
114118,US,88,50.0
114119,New Zealand,88,15.0
114120,US,83,30.0
114121,South Africa,83,20.0
114122,South Africa,83,10.0
114123,Chile,83,11.0
114124,US,83,12.0
114125,US,83,14.0
114126,Germany,83,13.0
114127,US,83,10.0
114128,US,83,13.0
114129,US,83,25.0
114130,US,83,10.0
114131,US,83,14.0
114132,Chile,83,7.0
114133,US,83,50.0
114134,Chile,83,11.0
114135,US,83,10.0
114136,Chile,83,14.0
114137,US,82,15.0
114138,US,82,20.0
114139,US,82,24.0
114140,Chile,82,11.0
114141,US,82,25.0
114142,South Africa,82,10.0
114143,US,82,36.0
114144,US,82,14.0
114145,Chile,82,9.0
114146,US,82,10.0
114147,New Zealand,82,21.0
114148,US,82,14.0
114149,US,82,18.0
114150,US,84,24.0
114151,France,84,10.0
114152,US,84,25.0
114153,US,84,16.0
114154,US,84,11.0
114155,South Africa,84,9.0
114156,South Africa,84,11.0
114157,France,84,9.0
114158,US,84,30.0
114159,New Zealand,84,20.0
114160,US,84,25.0
114161,US,84,13.0
114162,US,83,18.0
114163,France,83,14.0
114164,South Africa,83,16.0
114165,France,83,9.0
114166,New Zealand,83,17.0
